resume_id,resume_text,job_description,relevance_score,label,processed_resume,processed_jd,skill_overlap,cosine_similarity
329,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Communication Skills, Java, Project Management, Kubernetes, Scrum.","Looking for a DevOps Engineer with expertise in AWS, FastAPI, Terraform, JavaScript, Vue, Docker, Excel.",0.2299148730132727,0,role software engineer experience 11 year experience software engineer education ms data science skill communication skills java project management kubernetes scrum,look devops engineer expertise aws fastapi terraform javascript vue docker excel,0.0,0.5335639916862174
330,"Role: Software Engineer. Experience: 1 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Keras, JavaScript, Terraform, GitHub, Computer Vision.","Looking for a Software Engineer with expertise in TypeScript, CI/CD, Keras, Microservices.",0.5327303541451696,0,role software engineer experience 1 year experience software engineer education ms data science skill keras javascript terraform github computer vision,look software engineer expertise typescript ci cd keras microservices,0.25,0.7010534231729936
331,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Tableau, Azure, Vue, Flask, Redis, HTML, React, Django.","Looking for a Data Scientist with expertise in Linux, PyTorch, Vue, Node.js, Azure, DevOps, Hadoop.",0.2790644013958129,0,role software engineer experience 3 year experience software engineer education bs computer science skill tableau azure vue flask redis html react django,look data scientist expertise linux pytorch vue node.js azure devops hadoop,0.2857142857142857,0.5848416709875686
332,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Communication Skills, GraphQL, MongoDB, GitHub, Express, Java, Keras, HTML.","Looking for a Frontend Developer with expertise in Power BI, Project Management, Scrum, AWS, TensorFlow, Node.js.",0.3785159323307389,0,role software engineer experience 7 year experience software engineer education ms data science skill communication skills graphql mongodb github express java keras html,look frontend developer expertise power bi project management scrum aws tensorflow node.js,0.0,0.7214412958705767
333,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: PhD in AI. Skills: MongoDB, PyTorch, Spark.","Looking for a Frontend Developer with expertise in Terraform, AWS, C++, PyTorch, Project Management, REST API.",0.3859963287039251,0,role frontend developer experience 1 year experience frontend developer education phd ai skill mongodb pytorch spark,look frontend developer expertise terraform aws c++ pytorch project management rest api,0.16666666666666666,0.7919074020999368
334,"Role: ML Engineer. Experience: 3 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: TensorFlow, AWS, Communication Skills, DevOps, NumPy, PyTorch, Microservices.","Looking for a Software Engineer with expertise in C++, Vue, Pandas, TensorFlow.",0.4075766352590889,0,role ml engineer experience 3 year experience ml engineer education self teach developer skill tensorflow aws communication skills devops numpy pytorch microservices,look software engineer expertise c++ vue pandas tensorflow,0.25,0.6364873147058981
335,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: PhD in AI. Skills: Express, Elasticsearch, Kubernetes, C++.","Looking for a Software Engineer with expertise in Azure, Django, CSS, Communication Skills, Vue, Data Analysis.",0.2000162217208484,0,role ml engineer experience 4 year experience ml engineer education phd ai skill express elasticsearch kubernetes c++,look software engineer expertise azure django css communication skills vue data analysis,0.0,0.7176021805900988
336,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: AWS, DevOps, Data Science, Excel, C++, Selenium.","Looking for a Frontend Developer with expertise in React, Data Analysis, Node.js, Flask, Project Management, HTML.",0.3319009754381598,0,role ml engineer experience 2 year experience ml engineer education bs computer science skill aws devops data science excel c++ selenium,look frontend developer expertise react data analysis node.js flask project management html,0.0,0.7839044367264527
337,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Data Science, Agile, GCP, Linux, Hadoop, TypeScript, DevOps, Data Analysis.","Looking for a ML Engineer with expertise in Computer Vision, Selenium, TensorFlow, Redis.",0.2867625096658048,0,role ml engineer experience 5 year experience ml engineer education bs computer science skill data science agile gcp linux hadoop typescript devops data analysis,look ml engineer expertise computer vision selenium tensorflow redis,0.0,0.7691055803608619
338,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: PhD in AI. Skills: Linux, Scikit-Learn, Docker, Cloud Computing, Java.","Looking for a Frontend Developer with expertise in Selenium, Angular, GraphQL, Python, Problem Solving.",0.2083372982088258,0,role data scientist experience 13 year experience data scientist education phd ai skill linux scikit learn docker cloud computing java,look frontend developer expertise selenium angular graphql python problem solving,0.0,0.7528896508208384
339,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Git, REST API, Jenkins, NoSQL, Tableau.","Looking for a DevOps Engineer with expertise in PyTorch, Python, Vue, Java.",0.3130115216591049,0,role ml engineer experience 4 year experience ml engineer education bs computer science skill git rest api jenkins nosql tableau,look devops engineer expertise pytorch python vue java,0.0,0.6946840508226289
340,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Communication Skills, Computer Vision, AWS.","Looking for a Data Scientist with expertise in GCP, MySQL, Microservices, CSS.",0.2955319799402405,0,role data scientist experience 8 year experience data scientist education ms data science skill communication skills computer vision aws,look data scientist expertise gcp mysql microservices css,0.0,0.6184080531860889
341,"Role: Frontend Developer. Experience: 13 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Hadoop, Node.js, Problem Solving.","Looking for a Data Scientist with expertise in JavaScript, Azure, REST API, Selenium, Flask, Python, CI/CD.",0.2149896470971305,0,role frontend developer experience 13 year experience frontend developer education ms data science skill hadoop node.js problem solving,look data scientist expertise javascript azure rest api selenium flask python ci cd,0.0,0.68443167895624
342,"Role: DevOps Engineer. Experience: 1 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Express, Data Analysis, MongoDB.","Looking for a Frontend Developer with expertise in TensorFlow, Keras, PostgreSQL, Computer Vision, NLP, Kubernetes.",0.0045822714362886,0,role devops engineer experience 1 year experience devops engineer education self teach developer skill express data analysis mongodb,look frontend developer expertise tensorflow keras postgresql computer vision nlp kubernetes,0.0,0.6062823091658582
343,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Project Management, GCP, MySQL, Linux.","Looking for a Software Engineer with expertise in Machine Learning, GraphQL, Data Analysis, Vue, NumPy.",0.3287611818541325,0,role software engineer experience 8 year experience software engineer education bs computer science skill project management gcp mysql linux,look software engineer expertise machine learning graphql data analysis vue numpy,0.0,0.7902209079231283
344,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Scrum, Flask, Data Science.","Looking for a Frontend Developer with expertise in Jenkins, GitHub, MongoDB, Microservices.",0.3204209930560833,0,role frontend developer experience 8 year experience frontend developer education self teach developer skill scrum flask data science,look frontend developer expertise jenkins github mongodb microservices,0.0,0.6015375807876282
345,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Python, Java, Cloud Computing, JavaScript, Selenium.","Looking for a Frontend Developer with expertise in Scrum, Redis, Linux, NumPy, Project Management.",0.3928894114016087,0,role frontend developer experience 2 year experience frontend developer education phd ai skill python java cloud computing javascript selenium,look frontend developer expertise scrum redis linux numpy project management,0.0,0.7950754413901707
346,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: NLP, CI/CD, Data Science, Docker, TensorFlow.","Looking for a Software Engineer with expertise in TensorFlow, Redis, DevOps, MongoDB, NumPy, NLP.",0.515041738666403,0,role software engineer experience 2 year experience software engineer education bs computer science skill nlp ci cd data science docker tensorflow,look software engineer expertise tensorflow redis devops mongodb numpy nlp,0.3333333333333333,0.5489719014563273
347,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Git, Scrum, Hadoop, NumPy, CSS, Flask, Microservices, Excel.","Looking for a Data Scientist with expertise in GitHub, HTML, PyTorch, Java, Kubernetes.",0.1652251480270063,0,role ml engineer experience 8 year experience ml engineer education bs computer science skill git scrum hadoop numpy css flask microservices excel,look data scientist expertise github html pytorch java kubernetes,0.0,0.6707236417832577
